scenario_id,iteration,network,source,destination,transmitter_type,modulation,baud_rate_gbaud,bit_rate_gbps,launch_power_dbm,channel_pattern,channel_number,frequency_thz,channel_power_dbm,osnr_signal_bw_db,snr_nli_signal_bw_db,gsnr_signal_bw_db 
iter-1-scenario-1596,1,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.5,00111011,5.0,194.15,-10.81,28.21,6.28,6.25
iter-1-scenario-1596,1,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.5,00111011,7.0,194.225,-10.81,28.21,6.55,6.52
iter-1-scenario-1596,1,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.5,00111011,8.0,194.2625,-10.81,28.21,6.9,6.87
iter-2-scenario-4786,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.5,00111011,3.0,194.075,-10.81,28.21,6.72,6.69
iter-2-scenario-4786,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.5,00111011,4.0,194.1125,-10.81,28.21,6.0,5.98
iter-2-scenario-4786,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.5,00111011,5.0,194.15,-10.81,28.21,6.28,6.25
iter-2-scenario-4786,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.5,00111011,7.0,194.225,-10.81,28.21,6.55,6.52
iter-2-scenario-4786,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.5,00111011,8.0,194.2625,-10.81,28.21,6.9,6.87
iter-2-scenario-4787,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.0,00111011,3.0,194.075,-11.81,27.94,6.77,6.74
iter-2-scenario-4787,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.0,00111011,4.0,194.1125,-11.81,27.94,6.05,6.03
iter-2-scenario-4787,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.0,00111011,5.0,194.15,-11.81,27.94,6.33,6.31
iter-2-scenario-4787,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.0,00111011,7.0,194.225,-11.81,27.94,6.6,6.57
iter-2-scenario-4787,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.0,00111011,8.0,194.2625,-11.81,27.94,6.95,6.92
iter-2-scenario-4788,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-4.5,00111011,3.0,194.075,-12.81,27.61,6.8,6.76
iter-2-scenario-4788,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-4.5,00111011,4.0,194.1125,-12.81,27.61,6.08,6.05
iter-2-scenario-4788,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-4.5,00111011,5.0,194.15,-12.81,27.61,6.36,6.33
iter-2-scenario-4788,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-4.5,00111011,7.0,194.225,-12.81,27.6,6.63,6.59
iter-2-scenario-4788,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-4.5,00111011,8.0,194.2625,-12.81,27.6,6.98,6.94
iter-1-scenario-1597,1,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.5,00111100,3.0,194.075,-10.81,28.21,6.86,6.82
iter-1-scenario-1597,1,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.5,00111100,4.0,194.1125,-10.81,28.21,6.08,6.06
iter-1-scenario-1597,1,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.5,00111100,5.0,194.15,-10.81,28.21,6.08,6.05
iter-1-scenario-1597,1,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.5,00111100,6.0,194.1875,-10.81,28.21,6.84,6.81
iter-2-scenario-4789,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.5,00111100,3.0,194.075,-10.81,28.21,6.86,6.82
iter-2-scenario-4789,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.5,00111100,4.0,194.1125,-10.81,28.21,6.08,6.06
iter-2-scenario-4789,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.5,00111100,5.0,194.15,-10.81,28.21,6.08,6.05
iter-2-scenario-4789,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.5,00111100,6.0,194.1875,-10.81,28.21,6.84,6.81
iter-2-scenario-4790,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.0,00111100,3.0,194.075,-11.81,27.94,6.91,6.87
iter-2-scenario-4790,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.0,00111100,4.0,194.1125,-11.81,27.94,6.13,6.11
iter-2-scenario-4790,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.0,00111100,5.0,194.15,-11.81,27.94,6.13,6.1
iter-2-scenario-4790,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.0,00111100,6.0,194.1875,-11.81,27.94,6.9,6.86
iter-2-scenario-4791,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-4.5,00111100,3.0,194.075,-12.81,27.61,6.93,6.9
iter-2-scenario-4791,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-4.5,00111100,4.0,194.1125,-12.81,27.61,6.16,6.13
iter-2-scenario-4791,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-4.5,00111100,5.0,194.15,-12.81,27.61,6.15,6.12
iter-2-scenario-4791,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-4.5,00111100,6.0,194.1875,-12.81,27.6,6.92,6.88
iter-1-scenario-1598,1,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.5,00111101,3.0,194.075,-10.81,28.21,6.62,6.59
iter-1-scenario-1598,1,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.5,00111101,4.0,194.1125,-10.81,28.21,5.84,5.81
iter-1-scenario-1598,1,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.5,00111101,5.0,194.15,-10.81,28.21,5.76,5.73
iter-1-scenario-1598,1,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.5,00111101,6.0,194.1875,-10.81,28.21,6.28,6.25
iter-1-scenario-1598,1,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.5,00111101,8.0,194.2625,-10.81,28.21,7.6,7.56
iter-2-scenario-4792,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.5,00111101,3.0,194.075,-10.81,28.21,6.62,6.59
iter-2-scenario-4792,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.5,00111101,4.0,194.1125,-10.81,28.21,5.84,5.81
iter-2-scenario-4792,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.5,00111101,5.0,194.15,-10.81,28.21,5.76,5.73
iter-2-scenario-4792,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.5,00111101,6.0,194.1875,-10.81,28.21,6.28,6.25
iter-2-scenario-4792,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.5,00111101,8.0,194.2625,-10.81,28.21,7.6,7.56
iter-2-scenario-4793,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.0,00111101,3.0,194.075,-11.81,27.94,6.68,6.64
iter-2-scenario-4793,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.0,00111101,4.0,194.1125,-11.81,27.94,5.89,5.86
iter-2-scenario-4793,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.0,00111101,5.0,194.15,-11.81,27.94,5.81,5.78
iter-2-scenario-4793,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.0,00111101,6.0,194.1875,-11.81,27.94,6.33,6.3
iter-2-scenario-4793,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.0,00111101,8.0,194.2625,-11.81,27.94,7.65,7.61
iter-2-scenario-4794,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-4.5,00111101,3.0,194.075,-12.81,27.61,6.7,6.66
iter-2-scenario-4794,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-4.5,00111101,4.0,194.1125,-12.81,27.61,5.92,5.89
iter-2-scenario-4794,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-4.5,00111101,5.0,194.15,-12.81,27.61,5.83,5.8
iter-2-scenario-4794,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-4.5,00111101,6.0,194.1875,-12.81,27.6,6.36,6.32
iter-2-scenario-4794,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-4.5,00111101,8.0,194.2625,-12.81,27.6,7.68,7.64
iter-1-scenario-1599,1,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.5,00111110,3.0,194.075,-10.81,28.21,6.57,6.54
iter-1-scenario-1599,1,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.5,00111110,4.0,194.1125,-10.81,28.21,5.76,5.73
iter-1-scenario-1599,1,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.5,00111110,5.0,194.15,-10.81,28.21,5.6,5.58
iter-1-scenario-1599,1,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.5,00111110,6.0,194.1875,-10.81,28.21,5.75,5.73
iter-1-scenario-1599,1,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.5,00111110,7.0,194.225,-10.81,28.21,6.55,6.52
iter-2-scenario-4795,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.5,00111110,3.0,194.075,-10.81,28.21,6.57,6.54
iter-2-scenario-4795,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.5,00111110,4.0,194.1125,-10.81,28.21,5.76,5.73
iter-2-scenario-4795,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.5,00111110,5.0,194.15,-10.81,28.21,5.6,5.58
iter-2-scenario-4795,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.5,00111110,6.0,194.1875,-10.81,28.21,5.75,5.73
iter-2-scenario-4795,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.5,00111110,7.0,194.225,-10.81,28.21,6.55,6.52
iter-2-scenario-4796,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.0,00111110,3.0,194.075,-11.81,27.94,6.62,6.59
iter-2-scenario-4796,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.0,00111110,4.0,194.1125,-11.81,27.94,5.81,5.79
iter-2-scenario-4796,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.0,00111110,5.0,194.15,-11.81,27.94,5.65,5.63
iter-2-scenario-4796,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.0,00111110,6.0,194.1875,-11.81,27.94,5.8,5.78
iter-2-scenario-4796,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.0,00111110,7.0,194.225,-11.81,27.94,6.6,6.57
iter-2-scenario-4797,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-4.5,00111110,3.0,194.075,-12.81,27.61,6.64,6.61
iter-2-scenario-4797,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-4.5,00111110,4.0,194.1125,-12.81,27.61,5.84,5.81
iter-2-scenario-4797,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-4.5,00111110,5.0,194.15,-12.81,27.61,5.68,5.65
iter-2-scenario-4797,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-4.5,00111110,6.0,194.1875,-12.81,27.6,5.83,5.8
iter-2-scenario-4797,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-4.5,00111110,7.0,194.225,-12.81,27.6,6.63,6.59
iter-1-scenario-1600,1,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.5,00111111,3.0,194.075,-10.81,28.21,6.35,6.32
iter-1-scenario-1600,1,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.5,00111111,4.0,194.1125,-10.81,28.21,5.53,5.51
iter-1-scenario-1600,1,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.5,00111111,5.0,194.15,-10.81,28.21,5.31,5.29
iter-1-scenario-1600,1,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.5,00111111,6.0,194.1875,-10.81,28.21,5.31,5.28
iter-1-scenario-1600,1,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.5,00111111,7.0,194.225,-10.81,28.21,5.52,5.5
iter-1-scenario-1600,1,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.5,00111111,8.0,194.2625,-10.81,28.21,6.33,6.3
iter-2-scenario-4798,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.5,00111111,3.0,194.075,-10.81,28.21,6.35,6.32
iter-2-scenario-4798,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.5,00111111,4.0,194.1125,-10.81,28.21,5.53,5.51
iter-2-scenario-4798,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.5,00111111,5.0,194.15,-10.81,28.21,5.31,5.29
iter-2-scenario-4798,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.5,00111111,6.0,194.1875,-10.81,28.21,5.31,5.28
iter-2-scenario-4798,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.5,00111111,7.0,194.225,-10.81,28.21,5.52,5.5
iter-2-scenario-4798,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.5,00111111,8.0,194.2625,-10.81,28.21,6.33,6.3
iter-2-scenario-4799,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.0,00111111,3.0,194.075,-11.81,27.94,6.4,6.37
iter-2-scenario-4799,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.0,00111111,4.0,194.1125,-11.81,27.94,5.58,5.56
iter-2-scenario-4799,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.0,00111111,5.0,194.15,-11.81,27.94,5.36,5.34
iter-2-scenario-4799,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.0,00111111,6.0,194.1875,-11.81,27.94,5.36,5.33
iter-2-scenario-4799,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.0,00111111,7.0,194.225,-11.81,27.94,5.57,5.55
iter-2-scenario-4799,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.0,00111111,8.0,194.2625,-11.81,27.94,6.38,6.35
iter-2-scenario-4800,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-4.5,00111111,3.0,194.075,-12.81,27.61,6.42,6.39
iter-2-scenario-4800,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-4.5,00111111,4.0,194.1125,-12.81,27.61,5.61,5.58
iter-2-scenario-4800,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-4.5,00111111,5.0,194.15,-12.81,27.61,5.39,5.36
iter-2-scenario-4800,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-4.5,00111111,6.0,194.1875,-12.81,27.6,5.38,5.36
iter-2-scenario-4800,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-4.5,00111111,7.0,194.225,-12.81,27.6,5.6,5.57
iter-2-scenario-4800,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-4.5,00111111,8.0,194.2625,-12.81,27.6,6.4,6.37
iter-1-scenario-1601,1,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.5,01000000,2.0,194.0375,-10.81,28.21,10.02,9.96
iter-2-scenario-4801,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.5,01000000,2.0,194.0375,-10.81,28.21,10.02,9.96
iter-2-scenario-4802,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.0,01000000,2.0,194.0375,-11.81,27.94,10.07,10.0
iter-2-scenario-4803,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-4.5,01000000,2.0,194.0375,-12.81,27.61,10.1,10.02
iter-1-scenario-1602,1,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.5,01000001,2.0,194.0375,-10.81,28.21,9.63,9.57
iter-1-scenario-1602,1,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.5,01000001,8.0,194.2625,-10.81,28.21,9.6,9.54
iter-2-scenario-4804,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.5,01000001,2.0,194.0375,-10.81,28.21,9.63,9.57
iter-2-scenario-4804,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.5,01000001,8.0,194.2625,-10.81,28.21,9.6,9.54
iter-2-scenario-4805,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.0,01000001,2.0,194.0375,-11.81,27.94,9.68,9.61
iter-2-scenario-4805,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.0,01000001,8.0,194.2625,-11.81,27.94,9.65,9.59
iter-2-scenario-4806,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-4.5,01000001,2.0,194.0375,-12.81,27.61,9.7,9.63
iter-2-scenario-4806,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-4.5,01000001,8.0,194.2625,-12.81,27.6,9.68,9.61
iter-1-scenario-1603,1,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.5,01000010,2.0,194.0375,-10.81,28.21,9.55,9.49
iter-1-scenario-1603,1,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.5,01000010,7.0,194.225,-10.81,28.21,9.53,9.47
iter-2-scenario-4807,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.5,01000010,2.0,194.0375,-10.81,28.21,9.55,9.49
iter-2-scenario-4807,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.5,01000010,7.0,194.225,-10.81,28.21,9.53,9.47
iter-2-scenario-4808,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.0,01000010,2.0,194.0375,-11.81,27.94,9.6,9.54
iter-2-scenario-4808,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.0,01000010,7.0,194.225,-11.81,27.94,9.58,9.52
iter-2-scenario-4809,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-4.5,01000010,2.0,194.0375,-12.81,27.61,9.63,9.56
iter-2-scenario-4809,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-4.5,01000010,7.0,194.225,-12.81,27.6,9.61,9.54
iter-1-scenario-1604,1,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.5,01000011,2.0,194.0375,-10.81,28.21,9.2,9.14
iter-1-scenario-1604,1,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.5,01000011,7.0,194.225,-10.81,28.21,7.68,7.64
iter-1-scenario-1604,1,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.5,01000011,8.0,194.2625,-10.81,28.21,7.72,7.69
iter-2-scenario-4810,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.5,01000011,2.0,194.0375,-10.81,28.21,9.2,9.14
iter-2-scenario-4810,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.5,01000011,7.0,194.225,-10.81,28.21,7.68,7.64
iter-2-scenario-4810,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.5,01000011,8.0,194.2625,-10.81,28.21,7.72,7.69
iter-2-scenario-4811,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.0,01000011,2.0,194.0375,-11.81,27.94,9.25,9.19
iter-2-scenario-4811,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.0,01000011,7.0,194.225,-11.81,27.94,7.73,7.69
iter-2-scenario-4811,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.0,01000011,8.0,194.2625,-11.81,27.94,7.78,7.74
iter-2-scenario-4812,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-4.5,01000011,2.0,194.0375,-12.81,27.61,9.27,9.21
iter-2-scenario-4812,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-4.5,01000011,7.0,194.225,-12.81,27.6,7.76,7.71
iter-2-scenario-4812,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-4.5,01000011,8.0,194.2625,-12.81,27.6,7.8,7.76
iter-1-scenario-1605,1,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.5,01000100,2.0,194.0375,-10.81,28.21,9.44,9.38
iter-1-scenario-1605,1,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.5,01000100,6.0,194.1875,-10.81,28.21,9.42,9.37
iter-2-scenario-4813,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.5,01000100,2.0,194.0375,-10.81,28.21,9.44,9.38
iter-2-scenario-4813,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.5,01000100,6.0,194.1875,-10.81,28.21,9.42,9.37
iter-2-scenario-4814,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.0,01000100,2.0,194.0375,-11.81,27.94,9.49,9.43
iter-2-scenario-4814,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.0,01000100,6.0,194.1875,-11.81,27.94,9.48,9.42
iter-2-scenario-4815,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-4.5,01000100,2.0,194.0375,-12.81,27.61,9.52,9.45
iter-2-scenario-4815,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-4.5,01000100,6.0,194.1875,-12.81,27.6,9.5,9.43
iter-1-scenario-1606,1,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.5,01000101,2.0,194.0375,-10.81,28.21,9.09,9.04
iter-1-scenario-1606,1,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.5,01000101,6.0,194.1875,-10.81,28.21,8.45,8.4
iter-1-scenario-1606,1,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.5,01000101,8.0,194.2625,-10.81,28.21,8.59,8.54
iter-2-scenario-4816,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.5,01000101,2.0,194.0375,-10.81,28.21,9.09,9.04
iter-2-scenario-4816,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.5,01000101,6.0,194.1875,-10.81,28.21,8.45,8.4
iter-2-scenario-4816,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.5,01000101,8.0,194.2625,-10.81,28.21,8.59,8.54
iter-2-scenario-4817,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.0,01000101,2.0,194.0375,-11.81,27.94,9.15,9.09
iter-2-scenario-4817,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.0,01000101,6.0,194.1875,-11.81,27.94,8.5,8.45
iter-2-scenario-4817,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.0,01000101,8.0,194.2625,-11.81,27.94,8.64,8.59
iter-2-scenario-4818,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-4.5,01000101,2.0,194.0375,-12.81,27.61,9.17,9.11
iter-2-scenario-4818,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-4.5,01000101,6.0,194.1875,-12.81,27.6,8.53,8.47
iter-2-scenario-4818,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-4.5,01000101,8.0,194.2625,-12.81,27.6,8.67,8.61
iter-1-scenario-1607,1,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.5,01000110,2.0,194.0375,-10.81,28.21,9.03,8.98
iter-1-scenario-1607,1,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.5,01000110,6.0,194.1875,-10.81,28.21,7.61,7.57
iter-1-scenario-1607,1,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.5,01000110,7.0,194.225,-10.81,28.21,7.68,7.64
iter-2-scenario-4819,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.5,01000110,2.0,194.0375,-10.81,28.21,9.03,8.98
iter-2-scenario-4819,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.5,01000110,6.0,194.1875,-10.81,28.21,7.61,7.57
iter-2-scenario-4819,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.5,01000110,7.0,194.225,-10.81,28.21,7.68,7.64
iter-2-scenario-4820,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.0,01000110,2.0,194.0375,-11.81,27.94,9.08,9.02
iter-2-scenario-4820,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.0,01000110,6.0,194.1875,-11.81,27.94,7.66,7.62
iter-2-scenario-4820,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.0,01000110,7.0,194.225,-11.81,27.94,7.73,7.69
iter-2-scenario-4821,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-4.5,01000110,2.0,194.0375,-12.81,27.61,9.11,9.04
iter-2-scenario-4821,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-4.5,01000110,6.0,194.1875,-12.81,27.6,7.69,7.64
iter-2-scenario-4821,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-4.5,01000110,7.0,194.225,-12.81,27.6,7.76,7.71
iter-1-scenario-1608,1,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.5,01000111,2.0,194.0375,-10.81,28.21,8.71,8.66
iter-1-scenario-1608,1,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.5,01000111,6.0,194.1875,-10.81,28.21,6.95,6.91
iter-1-scenario-1608,1,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.5,01000111,7.0,194.225,-10.81,28.21,6.39,6.36
iter-1-scenario-1608,1,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.5,01000111,8.0,194.2625,-10.81,28.21,7.04,7.01
iter-2-scenario-4822,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.5,01000111,2.0,194.0375,-10.81,28.21,8.71,8.66
iter-2-scenario-4822,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.5,01000111,6.0,194.1875,-10.81,28.21,6.95,6.91
iter-2-scenario-4822,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.5,01000111,7.0,194.225,-10.81,28.21,6.39,6.36
iter-2-scenario-4822,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.5,01000111,8.0,194.2625,-10.81,28.21,7.04,7.01
iter-2-scenario-4823,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.0,01000111,2.0,194.0375,-11.81,27.94,8.76,8.71
iter-2-scenario-4823,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.0,01000111,6.0,194.1875,-11.81,27.94,7.0,6.96
iter-2-scenario-4823,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.0,01000111,7.0,194.225,-11.81,27.94,6.44,6.41
iter-2-scenario-4823,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-5.0,01000111,8.0,194.2625,-11.81,27.94,7.09,7.06
iter-2-scenario-4824,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-4.5,01000111,2.0,194.0375,-12.81,27.61,8.79,8.73
iter-2-scenario-4824,2,NDFF,bristol,powergate,voyager,QPSK,32.0,100.0,-4.5,01000111,6.0,194.1875,-12.81,27.6,7.02,6.98
